player id,name,sWAR,image,image2,team id,team abbrev,pos 1,pos 2,pos 3,pos 4,pos 5,pos 6,pos 7,pos 8,last game,last game 2,il return,dem week,vanity card,strat code,bbref id,injury rating,DRAFT TEAM,Unnamed: 24,BOARD TEAM,Unnamed: 26,id,abbrev,sname,lname,manager_legacy,division_legacy,gmid,gmid2,manager1,manager2,division,mascot,stadium,gsheet,thumbnail,color,dice_color,season,auto_draft,salary_cap
12844,Geraldo Perdomo,2.62,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/geraldo-perdomo.png,,569,POR,SS,,,,,,,,,,,-2,,"Perdomo,G",perdoge01,4p50,,,,,,,,,,,,,,,,,,,,,,,,
12845,Gerrit Cole,1.89,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/gerrit-cole.png,,578,CAN,SP,,,,,,,,,,,-2,,"Cole,G",colege01,4p40,,,,,,,,,,,,,,,,,,,,,,,,
12846,Giancarlo Stanton,0.44,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/giancarlo-stanton.png,,577,WAIMiL,DH,,,,,,,,,,,-2,,"Stanton,G",stantmi03,3p60,,,,,,,,,,,,,,,,,,,,,,,,
12847,Gio Urshela,0.26,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/gio-urshela.png,,547,FA,3B,1B,SS,,,,,,,,,-2,,"Urshela,G",urshegi01,2p60,,,,,,,,,,,,,,,,,,,,,,,,
12848,Giovanny Gallegos,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/giovanny-gallegos.png,,547,FA,RP,CP,,,,,,,,,,-2,,"Gallegos,G",gallegi01,5p20,,,,,,,,,,,,,,,,,,,,,,,,
12849,Gleyber Torres,0.47,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/gleyber-torres.png,,563,GME,2B,,,,,,,,,,,-2,,"Torres,G",torregl01,1p70,,,,,,,,,,,,,,,,,,,,,,,,
12850,Graham Ashcraft,0.17,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/graham-ashcraft.png,,547,FA,SP,,,,,,,,,,,-2,,"Ashcraft,G",ashcrgr01,4p40,,,,,,,,,,,,,,,,,,,,,,,,
12851,Grant Anderson,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/grant-anderson.png,,547,FA,RP,CP,,,,,,,,,,-2,,"Anderson,G",andergr01,2p20,,,,,,,,,,,,,,,,,,,,,,,,
12852,Grant Holmes,1.16,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/grant-holmes.png,,583,MDWMiL,SP,RP,,,,,,,,,,-2,,"Holmes,G",holmegr01,1p40,,,,,,,,,,,,,,,,,,,,,,,,
12853,Grant McCray,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/grant-mccray.png,,547,FA,CF,,,,,,,,,,,-2,,"McCray,G",mccragr01,1p20,,,,,,,,,,,,,,,,,,,,,,,,
12854,Grayson Rodriguez,1.08,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/grayson-rodriguez.png,,547,FA,SP,,,,,,,,,,,-2,,"Rodriguez,G",rodrigr01,3p50,,,,,,,,,,,,,,,,,,,,,,,,
12855,Greg Weissert,0.27,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/greg-weissert.png,,547,FA,RP,CP,,,,,,,,,,-2,,"Weissert,G",weissgr01,1p50,,,,,,,,,,,,,,,,,,,,,,,,
12856,Gregory Soto,0.11,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/gregory-soto.png,,547,FA,RP,CP,,,,,,,,,,-2,,"Soto,G",sotogr01,1p50,,,,,,,,,,,,,,,,,,,,,,,,
12857,Griffin Canning,0.08,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/griffin-canning.png,,548,WV,SP,,,,,,,,,,,-2,,"Canning,G",cannigr01,1p70,,,,,,,,,,,,,,,,,,,,,,,,
12858,Griffin Conine,1.37,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/griffin-conine.png,,547,FA,RF,LF,,,,,,,,,,-2,,"Conine,G",coningr01,1p20,,,,,,,,,,,,,,,,,,,,,,,,
12859,Griffin Jax,1.89,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/griffin-jax.png,,572,BSG,RP,CP,,,,,,,,,,-2,,"Jax,G",jaxgr01,0p72,,,,,,,,,,,,,,,,,,,,,,,,
12860,Gunnar Henderson,3.67,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/gunnar-henderson.png,,554,THE,SS,,,,,,,,,,,-2,,"Henderson,G",hendegu01,1p70,,,,,,,,,,,,,,,,,,,,,,,,
12861,Gus Varland,0.44,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/gus-varland.png,,547,FA,RP,,,,,,,,,,,-2,,"Varland,G",varlagu01,1p30,,,,,,,,,,,,,,,,,,,,,,,,
12862,Ha Seong Kim,1.6,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/ha-seong-kim.png,,592,CYPMiL,SS,,,,,,,,,,,-2,,"Kim,H",kimha01,3p60,,,,,,,,,,,,,,,,,,,,,,,,
12863,Hans Crouse,0.95,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/hans-crouse.png,,570,PORIL,RP,,,,,,,,,,w07g2,-2,,"Crouse,H",crousha01,1p20,,,,,,,,,,,,,,,,,,,,,,,,
12864,Harold Ramirez,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/harold-ramirez.png,,547,FA,LF,RF,,,,,,,,,,-2,,"Ramirez,H",ramirha02,1p40,,,,,,,,,,,,,,,,,,,,,,,,
12865,Harrison Bader,0.6,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/harrison-bader.png,,563,GME,CF,,,,,,,,,,,-2,,"Bader,H",baderha01,1p65,,,,,,,,,,,,,,,,,,,,,,,,
12866,Hayden Birdsong,0.21,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/hayden-birdsong.png,,547,FA,SP,,,,,,,,,,,-2,,"Birdsong,H",birdsha01,1p40,,,,,,,,,,,,,,,,,,,,,,,,
12867,Hayden Wesneski,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/hayden-wesneski.png,,554,THE,SP,RP,,,,,,,,,,-2,,"Wesneski,H",wesneha01,5p40,,,,,,,,,,,,,,,,,,,,,,,,
12868,Hector Neris,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/hector-neris.png,,547,FA,RP,CP,,,,,,,,,,-2,,"Neris,H",nerishe01,1p50,,,,,,,,,,,,,,,,,,,,,,,,
12869,Heliot Ramos,1.29,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/heliot-ramos.png,,584,NSH,CF,LF,RF,,,,,,,,,-2,,"Ramos,H",ramoshe02,1p60,,,,,,,,,,,,,,,,,,,,,,,,
12870,Henry Davis,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/henry-davis.png,,547,FA,C,,,,,,,,,,,-2,,"Davis,H",davishe01,4p20,,,,,,,,,,,,,,,,,,,,,,,,
12871,Heston Kjerstad,1.02,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/heston-kjerstad.png,,547,FA,LF,RF,,,,,,,,,,-2,,"Kjerstad,H",kjershe01,1p20,,,,,,,,,,,,,,,,,,,,,,,,
12872,Hoby Milner,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/hoby-milner.png,,547,FA,RP,CP,,,,,,,,,,-2,,"Milner,H",milneho01,1p50,,,,,,,,,,,,,,,,,,,,,,,,
12873,Hogan Harris,1.97,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/hogan-harris.png,,547,FA,SP,RP,,,,,,,,,,-2,,"Harris,H",harriho03,1p40,,,,,,,,,,,,,,,,,,,,,,,,
12874,Huascar Brazoban,0.42,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/huascar-brazoban.png,,555,THEIL,RP,,,,,,,,,,w08g3,-2,,"Brazoban,H",brazohu01,1p30,,,,,,,,,,,,,,,,,,,,,,,,
12875,Hunter Brown,1.38,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/hunter-brown.png,,563,GME,SP,,,,,,,,,,,-2,,"Brown,H",brownhu01,1p70,,,,,,,,,,,,,,,,,,,,,,,,
12876,Hunter Gaddis,1.67,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/hunter-gaddis.png,,554,THE,RP,,,,,,,,,,,-2,,"Gaddis,H",gaddihu01,0p72,,,,,,,,,,,,,,,,,,,,,,,,
12877,Hunter Goodman,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/hunter-goodman.png,,572,BSG,C,RF,LF,1B,,,,,,,,-2,,"Goodman,H",goodmhu01,2p40,,,,,,,,,,,,,,,,,,,,,,,,
12878,Hunter Greene,3.77,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/hunter-greene.png,,551,DEN,SP,,,,,,,,,,,-2,https://i.postimg.cc/68CyR1tj/gg-p.png,"Greene,H",greenhu01,1p65,,,,,,,,,,,,,,,,,,,,,,,,
12879,Hunter Harvey,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/hunter-harvey.png,,547,FA,RP,CP,,,,,,,,,,-2,,"Harvey,H",harvehu01,4p40,,,,,,,,,,,,,,,,,,,,,,,,
12880,Hunter Renfroe,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/hunter-renfroe.png,,547,FA,RF,1B,,,,,,,,,,-2,,"Renfroe,H",renfrhu01,2p60,,,,,,,,,,,,,,,,,,,,,,,,
12881,Hunter Stratton,0.76,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/hunter-stratton.png,,547,FA,RP,CP,,,,,,,,,,-2,,"Stratton,H",strathu01,5p30,,,,,,,,,,,,,,,,,,,,,,,,
12882,Hunter Strickland,0.65,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/hunter-strickland.png,,575,WAI,RP,CP,,,,,,,,,,-2,,"Strickland,H",strichu01,0p72,,,,,,,,,,,,,,,,,,,,,,,,
12883,Ian Hamilton,0.38,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/ian-hamilton.png,,547,FA,RP,CP,,,,,,,,,,-2,,"Hamilton,I",hamilia01,5p30,,,,,,,,,,,,,,,,,,,,,,,,
12884,Ian Happ,1.72,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/ian-happ.png,,590,CYP,LF,,,,,,,,,,,-2,,"Happ,I",happia01,1p70,,,,,,,,,,,,,,,,,,,,,,,,
12885,Ildemaro Vargas,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/ildemaro-vargas.png,,548,WV,3B,2B,LF,SS,1B,,,,,,,-2,,"Vargas,I",vargail01,1p50,,,,,,,,,,,,,,,,,,,,,,,,
12886,Isaac Paredes,1.22,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/isaac-paredes.png,,593,CLS,3B,1B,,,,,,,,,,-2,https://i.postimg.cc/fR8x6K8G/Paredes-FC.png,"Paredes,I",paredis01,1p70,,,,,,,,,,,,,,,,,,,,,,,,
12887,Isiah Kiner Falefa,1.26,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/isiah-kiner-falefa.png,,571,PORMiL,2B,3B,SS,CF,,,,,,,,-2,,"Kiner-Falefa,I",kineris01,3p60,,,,,,,,,,,,,,,,,,,,,,,,
12888,Ivan Herrera,1.9,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/ivan-herrera.png,,569,POR,C,,,,,,,,,,,-2,,"Herrera,I",herreiv01,3p40,,,,,,,,,,,,,,,,,,,,,,,,
12889,Jace Jung,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jace-jung.png,,551,DEN,3B,2B,,,,,,,,,,-2,,"Jung,Ja",jungja01,1p20,,,,,,,,,,,,,,,,,,,,,,,,
12890,Jack Flaherty,1.72,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jack-flaherty.png,,569,POR,SP,,,,,,,,,,,-2,,"Flaherty,J",flaheja01,1p70,,,,,,,,,,,,,,,,,,,,,,,,
12891,Jack Kochanowicz,0.96,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jack-kochanowicz.png,,547,FA,SP,,,,,,,,,,,-2,,"Kochanowicz,J",kochaja01,1p30,,,,,,,,,,,,,,,,,,,,,,,,
12892,Jack Leiter,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jack-leiter.png,,547,FA,SP,RP,,,,,,,,,,-2,,"Leiter,J",leiteja01,1p20,,,,,,,,,,,,,,,,,,,,,,,,
12893,Jack Lopez,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jack-lopez.png,,575,WAI,2B,SS,RF,,,,,,,,,-2,,"Lopez,Ja",lopezja03,1p20,,,,,,,,,,,,,,,,,,,,,,,,
12894,Jack Suwinski,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jack-suwinski.png,,547,FA,CF,LF,RF,,,,,,,,,-2,,"Suwinski,J",suwinja01,1p40,,,,,,,,,,,,,,,,,,,,,,,,
12895,Jackson Chourio,1.92,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jackson-chourio.png,,566,MKE,LF,RF,,,,,,,,,,-2,https://media.discordapp.net/attachments/687509947575304309/1451361560139403375/gg-rf.png?ex=6945e548,"Chourio,J",chourja01,1p70,,,,,,,,,,,,,,,,,,,,,,,,
12896,Jackson Holliday,0.14,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jackson-holliday.png,,547,FA,2B,SS,,,,,,,,,,-2,,"Holliday,J",hollija01,1p30,,,,,,,,,,,,,,,,,,,,,,,,
12897,Jackson Merrill,2.15,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jackson-merrill.png,,593,CLS,CF,,,,,,,,,,w06g1,-2,https://i.postimg.cc/0jvM6Mtc/Merrill-FC.png,"Merrill,J",merrija01,1p70,,,,,,,,,,,,,,,,,,,,,,,,
12898,Jacob Amaya,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jacob-amaya.png,,547,FA,SS,2B,,,,,,,,,,-2,,"Amaya,J",amayaja01,1p20,,,,,,,,,,,,,,,,,,,,,,,,
12899,Jacob Barnes,0.04,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jacob-barnes.png,,547,FA,RP,,,,,,,,,,,-2,,"Barnes,J",barneja01,1p60,,,,,,,,,,,,,,,,,,,,,,,,
12900,Jacob Hurtubise,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jacob-hurtubise.png,,547,FA,LF,RF,,,,,,,,,,-2,,"Hurtubise,J",hurtuja01,1p20,,,,,,,,,,,,,,,,,,,,,,,,
12901,Jacob Latz,0.2,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jacob-latz.png,,547,FA,RP,,,,,,,,,,,-2,,"Latz,J",latzja01,4p40,,,,,,,,,,,,,,,,,,,,,,,,
12902,Jacob Stallings,1.12,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jacob-stallings.png,,566,MKE,C,,,,,,,,,,,-2,,"Stallings,J",stallja01,2p40,,,,,,,,,,,,,,,,,,,,,,,,
12903,Jacob Webb,0.76,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jacob-webb.png,,577,WAIMiL,RP,CP,,,,,,,,,,-2,,"Webb,J",webbja01,2p50,,,,,,,,,,,,,,,,,,,,,,,,
12904,Jacob Wilson,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jacob-wilson.png,,582,MDWIL,SS,,,,,,,,,,w06g4,-2,,"Wilson,Ja",wilsoja05,3p20,,,,,,,,,,,,,,,,,,,,,,,,
12905,Jacob Young,1.56,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jacob-young.png,,547,FA,CF,,,,,,,,,,,-2,,"Young,J",youngja03,1p70,,,,,,,,,,,,,,,,,,,,,,,,
12906,Jake Bauers,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jake-bauers.png,,569,POR,1B,LF,RF,,,,,,,,,-2,,"Bauers,J",bauerja01,1p60,,,,,,,,,,,,,,,,,,,,,,,,
12907,Jake Bird,0.32,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jake-bird.png,,547,FA,RP,CP,,,,,,,,,,-2,,"Bird,J",birdja01,5p30,,,,,,,,,,,,,,,,,,,,,,,,
12908,Jake Burger,0.25,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jake-burger.png,,566,MKE,1B,3B,,,,,,,,,,-2,,"Burger,J",burgeja01,1p65,,,,,,,,,,,,,,,,,,,,,,,,
12909,Jake Cave,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jake-cave.png,,560,DAL,RF,LF,CF,,,,,,,,,-2,,"Cave,J",caveja01,1p60,,,,,,,,,,,,,,,,,,,,,,,,
12910,Jake Cousins,0.88,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jake-cousins.png,,554,THE,RP,CP,,,,,,,,,,-2,,"Cousins,J",cousija01,1p30,,,,,,,,,,,,,,,,,,,,,,,,
12911,Jake Cronenworth,0.84,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jake-cronenworth.png,,584,NSH,1B,2B,,,,,,,,,,-2,,"Cronenworth,J",croneja01,1p70,,,,,,,,,,,,,,,,,,,,,,,,
12912,Jake Diekman,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jake-diekman.png,,547,FA,RP,CP,,,,,,,,,,-2,,"Diekman,J",diekmja01,1p30,,,,,,,,,,,,,,,,,,,,,,,,
12913,Jake Fraley,0.23,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jake-fraley.png,,569,POR,RF,LF,CF,,,,,,,,,-2,,"Fraley,J",fraleja01,1p60,,,,,,,,,,,,,,,,,,,,,,,,
12914,Jake Irvin,0.91,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jake-irvin.png,,559,MYTMiL,SP,,,,,,,,,,,-2,,"Irvin,J",irvinja01,0p72,,,,,,,,,,,,,,,,,,,,,,,,
12915,Jake Junis,2.01,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jake-junis.png,,593,CLS,SP,RP,CP,,,,,,,,w05g2,-2,https://i.postimg.cc/MKPHwF83/Junis-FC-S12.png,"Junis,J",junisja01,5p40,,,,,,,,,,,,,,,,,,,,,,,,
12916,Jake McCarthy,1.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jake-mccarthy.png,,557,MYT,CF,RF,LF,,,,,,,,,-2,,"McCarthy,J",mccarja02,1p65,,,,,,,,,,,,,,,,,,,,,,,,
12917,Jake Meyers,0.96,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jake-meyers.png,,589,CHCMiL,CF,,,,,,,,,,,-2,,"Meyers,J",meyerja02,1p70,,,,,,,,,,,,,,,,,,,,,,,,
12918,Jake Rogers,0.52,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jake-rogers.png,,547,FA,C,,,,,,,,,,,-2,,"Rogers,J",rogerja03,2p50,,,,,,,,,,,,,,,,,,,,,,,,
12919,Jake Woodford,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jake-woodford.png,,547,FA,SP,RP,,,,,,,,,,-2,,"Woodford,J",woodfja01,1p20,,,,,,,,,,,,,,,,,,,,,,,,
12920,Jalen Beeks,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jalen-beeks.png,,547,FA,RP,CP,,,,,,,,,,-2,,"Beeks,J",beeksja02,0p72,,,,,,,,,,,,,,,,,,,,,,,,
12921,James McArthur,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/james-mcarthur.png,,547,FA,RP,CP,,,,,,,,,,-2,,"McArthur,J",mcartja01,1p50,,,,,,,,,,,,,,,,,,,,,,,,
12922,James McCann,1.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/james-mccann.png,,568,MKEMiL,C,,,,,,,,,,,-2,,"McCann,J",mccanja02,2p30,,,,,,,,,,,,,,,,,,,,,,,,
12923,James Outman,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/james-outman.png,,547,FA,CF,,,,,,,,,,,-2,,"Outman,J",outmaja01,1p30,,,,,,,,,,,,,,,,,,,,,,,,
12924,James Paxton,0.07,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/james-paxton.png,,547,FA,SP,,,,,,,,,,,-2,,"Paxton,J",paxtoja01,2p50,,,,,,,,,,,,,,,,,,,,,,,,
12925,James Wood,0.95,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/james-wood.png,,587,CHC,LF,,,,,,,,,,w07g3,-2,,"Wood,J",woodja03,1p40,,,,,,,,,,,,,,,,,,,,,,,,
12926,Jameson Taillon,1.2,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jameson-taillon.png,,547,FA,SP,,,,,,,,,,,-2,,"Taillon,J",taillja01,1p70,,,,,,,,,,,,,,,,,,,,,,,,
12927,Jared Jones,1.11,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jared-jones.png,,548,WV,SP,,,,,,,,,,,-2,,"Jones,J",jonesja09,2p65,,,,,,,,,,,,,,,,,,,,,,,,
12928,Jared Koenig,1.16,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jared-koenig.png,,559,MYTMiL,SP,RP,CP,,,,,,,,,-2,,"Koenig,J",koenija01,2p50,,,,,,,,,,,,,,,,,,,,,,,,
12929,Jared Shuster,0.59,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jared-shuster.png,,547,FA,SP,RP,,,,,,,,,,-2,,"Shuster,J",shustja01,1p40,,,,,,,,,,,,,,,,,,,,,,,,
12930,Jared Triolo,0.51,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jared-triolo.png,,547,FA,3B,2B,SS,1B,RF,,,,,,,-2,,"Triolo,J",triolja01,1p60,,,,,,,,,,,,,,,,,,,,,,,,
12931,Jared Walsh,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jared-walsh.png,,547,FA,1B,,,,,,,,,,,-2,,"Walsh,J",walshja01,1p20,,,,,,,,,,,,,,,,,,,,,,,,
12932,Jarred Kelenic,0.16,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jarred-kelenic.png,,547,FA,LF,CF,,,,,,,,,,-2,,"Kelenic,J",kelenja01,1p60,,,,,,,,,,,,,,,,,,,,,,,,
12933,Jarren Duran,3.43,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jarren-duran.png,,569,POR,CF,LF,,,,,,,,,,-2,,"Duran,Jarren",duranja01,1p70,,,,,,,,,,,,,,,,,,,,,,,,
12934,Jason Adam,1.69,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jason-adam.png,,578,CAN,RP,CP,,,,,,,,,,-2,,"Adam,J",adamja01,0p72,,,,,,,,,,,,,,,,,,,,,,,,
12935,Jason Foley,0.64,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jason-foley.png,,566,MKE,RP,CP,,,,,,,,,,-2,,"Foley,J",foleyja01,1p50,,,,,,,,,,,,,,,,,,,,,,,,
12936,Jason Heyward,0.81,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jason-heyward.png,,547,FA,RF,LF,CF,,,,,,,,,-2,,"Heyward,J",heywaja01,4p40,,,,,,,,,,,,,,,,,,,,,,,,
12937,Jasson Dominguez,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jasson-dominguez.png,,547,FA,LF,CF,,,,,,,,,,-2,,"Dominguez,J",dominja01,6p20,,,,,,,,,,,,,,,,,,,,,,,,
12938,Javier Assad,0.49,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/javier-assad.png,,547,FA,SP,,,,,,,,,,,-2,,"Assad,J",assadja01,1p70,,,,,,,,,,,,,,,,,,,,,,,,
12939,Javier Baez,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/javier-baez.png,,547,FA,SS,,,,,,,,,,,-2,,"Baez,J",baezja01,5p40,,,,,,,,,,,,,,,,,,,,,,,,
12940,Jay Jackson,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jay-jackson.png,,547,FA,RP,,,,,,,,,,,-2,,"Jackson,J",jacksja01,1p20,,,,,,,,,,,,,,,,,,,,,,,,
12941,Jazz Chisholm,1.26,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jazz-chisholm.png,,560,DAL,CF,3B,2B,,,,,,,,,-2,,"Chisholm,J",chishja01,1p65,,,,,,,,,,,,,,,,,,,,,,,,
12942,JD Davis,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jd-davis.png,,547,FA,1B,3B,,,,,,,,,,-2,,"Davis,JD",davisjd01,2p20,,,,,,,,,,,,,,,,,,,,,,,,
12943,JD Martinez,0.29,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jd-martinez.png,,547,FA,DH,,,,,,,,,,,-2,,"Martinez,JD",martijd02,1p60,,,,,,,,,,,,,,,,,,,,,,,,
12944,Jeff Criswell,2.25,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jeff-criswell.png,,547,FA,RP,,,,,,,,,,,-2,,"Criswell,J",criswje01,1p20,,,,,,,,,,,,,,,,,,,,,,,,
12945,Jeff Hoffman,1.45,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jeff-hoffman.png,,560,DAL,RP,CP,,,,,,,,,,-2,,"Hoffman,J",hoffmje02,1p60,,,,,,,,,,,,,,,,,,,,,,,,
12946,Jeff McNeil,0.98,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jeff-mcneil.png,,547,FA,2B,RF,LF,,,,,,,,,-2,,"McNeil,J",mcneije01,3p60,,,,,,,,,,,,,,,,,,,,,,,,
12947,Jeffrey Springs,2.05,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jeffrey-springs.png,,547,FA,SP,,,,,,,,,,,-2,,"Springs,J",sprinje01,6p20,,,,,,,,,,,,,,,,,,,,,,,,
12948,Jeimer Candelario,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jeimer-candelario.png,,547,FA,3B,1B,,,,,,,,,,-2,,"Candelario,J",candeje01,3p50,,,,,,,,,,,,,,,,,,,,,,,,
12949,Jerar Encarnacion,0.14,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jerar-encarnacion.png,,547,FA,RF,LF,1B,,,,,,,,,-2,,"Encarnacion,J",encarje01,1p20,,,,,,,,,,,,,,,,,,,,,,,,
12950,Jeremiah Estrada,0.94,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/jeremiah-estrada.png,,557,MYT,RP,CP,,,,,,,,,,-2,,"Estrada,J",estraje01,1p50,,,,,,,,,,,,,,,,,,,,,,,,
